cache_key,latitude,longitude,talalat
Győr|059|Győr|9012|Kisdobos utca 1-5. (Ménfőcsanaki Petőfi S. Iskola),47.625546,17.6056466,"structured: {'street': 'Kisdobos utca 1-5', 'city': 'Győr', 'country': 'Hungary', 'postalcode': '9012'}"
Győr|059|Győr|9012|Szertári utca 4. (Felnőtt Háziorvosi Rendelő),47.6203221,17.6020431,"structured: {'street': 'Szertári utca 4', 'city': 'Győr', 'country': 'Hungary', 'postalcode': '9012'}"
Győr|059|Győr|9019|Szent László út 35-37. (Gyirmóti Művelődési Ház),47.631901,17.5752477,"structured: {'street': 'Szent László út 35-37', 'city': 'Győr', 'country': 'Hungary', 'postalcode': '9019'}"
Debrecen|018|Debrecen|4014|Tank utca 92. (Óvoda),47.5765238,21.7003529,"structured: {'street': 'Tank utca 92', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4014'}"
Debrecen|018|Debrecen|4002|Jánosi utca 86. (Általános Iskola),47.5425017,21.6528152,"structured: {'street': 'Jánosi utca 86', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4002'}"
Debrecen|018|Debrecen|4033|Kőrösi Csoma Sándor utca 2. (Kárpát Tüzép),47.55963,21.6656578,"structured: {'street': 'Kőrösi Csoma Sándor utca 2', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4033'}"
Debrecen|018|Debrecen|4033|Kemény Zsigmond utca 7. (Óvoda),47.547945,21.6472934,"structured: {'street': 'Kemény Zsigmond utca 7', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4033'}"
Debrecen|018|Debrecen|4028|Kemény Zsigmond utca 7. (Óvoda),47.5491763,21.6488382,"structured: {'street': 'Kemény Zsigmond utca 7', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4028'}"
Debrecen|018|Debrecen|4034|Bányai Júlia utca 10. (Óvoda),47.5378549,21.658661,"structured: {'street': 'Bányai Júlia utca 10', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4034'}"
Debrecen|018|Debrecen|4033|Jánosi utca 86. (Általános Iskola),47.5425017,21.6528152,"structured: {'street': 'Jánosi utca 86', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4033'}"
Debrecen|018|Debrecen|4033|Süveg utca 3. (Közösségi Ház),47.541767,21.6549127,"structured: {'street': 'Süveg utca 3', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4033'}"
Debrecen|018|Debrecen|4033|Körtefa utca 3. (Óvoda),47.539458,21.6726598,"structured: {'street': 'Körtefa utca 3', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4033'}"
Debrecen|018|Debrecen|4028|Kassai út 25. (Műszaki Középiskola),47.5411519,21.6411916,"structured: {'street': 'Kassai út 25', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4028'}"
Debrecen|018|Debrecen|4028|Víztorony utca 3. (Brassai S. Középiskola),47.5345808,21.6447159,"structured: {'street': 'Víztorony utca 3', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4028'}"
Debrecen|018|Debrecen|4028|Süveg utca 3. (Közösségi Ház),47.541767,21.6549127,"structured: {'street': 'Süveg utca 3', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4028'}"
Debrecen|018|Debrecen|4033|Bányai Júlia utca 10. (Óvoda),47.5378549,21.658661,"structured: {'street': 'Bányai Júlia utca 10', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4033'}"
Debrecen|018|Debrecen|4029|Bocskai tér 1. (Benedek Elek Ált. Iskola),47.5306697,21.6386732,"structured: {'street': 'Bocskai tér 1', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4029'}"
Debrecen|018|Debrecen|4029|Víztorony utca 3. (Brassai S. Középiskola),47.5345808,21.6447159,"structured: {'street': 'Víztorony utca 3', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4029'}"
Debrecen|018|Debrecen|4024|Csapó utca 29-35. (Vegyipari Szakgimnázium),47.5320381,21.6286856,"structured: {'street': 'Csapó utca 29-35', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4024'}"
Debrecen|018|Debrecen|4024|Varga utca 5. (Péchy Mihály Középiskola),47.5258055,21.628703,"structured: {'street': 'Varga utca 5', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4024'}"
Debrecen|018|Debrecen|4024|Sumen utca 3. (Gulyás Pál Kollégium),47.5260058,21.6317044,"structured: {'street': 'Sumen utca 3', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4024'}"
Debrecen|018|Debrecen|4029|Szombathi István utca 12. (Tóth Árpád Gimn.),47.5265411,21.6353461,"structured: {'street': 'Szombathi István utca 12', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4029'}"
Debrecen|018|Debrecen|4002|Vámospércsi út 84. (Képző Központ),47.5313775,21.672711,"structured: {'street': 'Vámospércsi út 84', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4002'}"
Debrecen|018|Debrecen|4034|Vámospércsi út 84. (Képző Központ),47.5313775,21.672711,"structured: {'street': 'Vámospércsi út 84', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4034'}"
Debrecen|018|Debrecen|4030|Szabó Kálmán u. 68. (Homokkerti Közösségi Ház),47.5182296,21.6345163,"structured: {'street': 'Szabó Kálmán utca 68', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4030'}"
Debrecen|018|Debrecen|4024|Szabó Kálmán u. 68. (Homokkerti Közösségi Ház),47.5185698,21.6321913,"structured: {'street': 'Szabó Kálmán utca 68', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4024'}"
Debrecen|018|Debrecen|4030|Sípos u. 6. (Óvoda),47.5214176,21.6582378,"structured: {'street': 'Sípos utca 6', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4030'}"
Debrecen|018|Debrecen|4078|Haláp 35. (Óvoda),47.5248596,21.6337339,"structured: {'street': 'Haláp 35', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4078'}"
Debrecen|018|Debrecen|4034|Sípos utca 6. (Óvoda),47.5214176,21.6582378,"structured: {'street': 'Sípos utca 6', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4034'}"
"Debrecen|018|Debrecen|4002|Fácán u. 15. (Bánk, Étkeztetési Központ)",47.4743642,21.7339795,"structured: {'street': 'Fácán utca 15', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4002'}"
Debrecen|018|Debrecen|4030|Monostorpályi út 63. (Általános Iskola),47.5039164,21.6534104,"structured: {'street': 'Monostorpályi út 63', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4030'}"
Debrecen|018|Debrecen|4030|Áchim András u. 20-22. (Óvoda),47.5063828,21.6330166,"structured: {'street': 'Áchim András utca 20-22', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4030'}"
Debrecen|018|Debrecen|4030|Áchim András utca 20-22. (Óvoda),47.5063828,21.6330166,"structured: {'street': 'Áchim András utca 20-22', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4030'}"
Debrecen|018|Debrecen|4002|Áchim András u. 20-22. (Óvoda),47.5132499,21.632147,"structured: {'street': 'Áchim András utca 20-22', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4002'}"
Debrecen|018|Debrecen|4002|Pacikert utca 1. (Családsegítő),47.484704,21.6734882,"structured: {'street': 'Pacikert utca 1', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4002'}"
Debrecen|018|Debrecen|4002|Monostorpályi út 63. (Általános Iskola),47.5039164,21.6534104,"structured: {'street': 'Monostorpályi út 63', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4002'}"
Debrecen|018|Debrecen|4030|Epreskert utca 80. (Általános Iskola),47.5132002,21.628256,"structured: {'street': 'Epreskert utca 80', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4030'}"
Debrecen|018|Debrecen|4030|Halász utca 4. (Óvoda),47.5025724,21.6132751,"structured: {'street': 'Halász utca 4', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4030'}"
Debrecen|018|Debrecen|4025|Vásáry István utca 10. (Általános Iskola),47.5236852,21.6245073,"structured: {'street': 'Vásáry István utca 10', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4025'}"
Debrecen|018|Debrecen|4031|Közép utca 2. (Óvoda),47.5177825,21.6142053,"structured: {'street': 'Közép utca 2', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4031'}"
Debrecen|018|Debrecen|4025|Hatvan u. 44. (Fazekas Mihály Gimnázium),47.5300198,21.6178704,"structured: {'street': 'Hatvan utca 44', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4025'}"
Debrecen|018|Debrecen|4031|Szoboszlói út 3 (Általános Iskola),47.5219721,21.6174136,"structured: {'street': 'Szoboszlói út 3', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4031'}"
Debrecen|018|Debrecen|4025|Széchenyi utca 65. (Óvoda),47.5250402,21.6125366,"structured: {'street': 'Széchenyi utca 65', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4025'}"
Debrecen|018|Debrecen|4031|Széchenyi utca 65. (Óvoda),47.5250402,21.6125366,"structured: {'street': 'Széchenyi utca 65', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4031'}"
Debrecen|018|Debrecen|4031|Margit tér 19. (Kazinczy Ferenc Ált. Isk.),47.5206299,21.6026065,"structured: {'street': 'Margit tér 19', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4031'}"
Debrecen|018|Debrecen|4031|Angyalföld tér 4. (Vörösmarty Általános Iskola),47.5247289,21.6036562,"structured: {'street': 'Angyalföld tér 4', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4031'}"
Debrecen|018|Debrecen|4031|Pósa utca 1. (volt Általános Iskola),47.5289492,21.5849301,"structured: {'street': 'Pósa utca 1', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4031'}"
Debrecen|018|Debrecen|4031|Bartók Béla út 78. (Óvoda),47.5349257,21.5945802,"structured: {'street': 'Bartók Béla út 78', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4031'}"
Debrecen|018|Debrecen|4031|Vág utca 9. (Általános Iskola),47.5315981,21.6019762,"structured: {'street': 'Vág utca 9', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4031'}"
Debrecen|018|Debrecen|4027|Vénkert utca 2. (Kereskedelmi Szakközépisk.),47.537223,21.6135587,"structured: {'street': 'Vénkert utca 2', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4027'}"
Debrecen|018|Debrecen|4027|Dózsa György utca 2. (Dózsa Gy. Ált. Isk.),47.5370148,21.61615,"structured: {'street': 'Dózsa György utca 2', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4027'}"
Debrecen|018|Debrecen|4026|Dózsa György utca 2. (Dózsa Gy. Ált. Isk.),47.5370148,21.61615,"structured: {'street': 'Dózsa György utca 2', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4026'}"
Debrecen|018|Debrecen|4027|Hunyadi János u 1-3 (Hotel Lycium Kölcsey Közp.),47.5334763,21.620996,"structured: {'street': 'Hunyadi János utca 1-3', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4027'}"
Debrecen|018|Debrecen|4026|Ibolya utca 3. (Általános Iskola),47.5391245,21.6190899,"structured: {'street': 'Ibolya utca 3', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4026'}"
Debrecen|018|Debrecen|4027|Ibolya utca 3. (Általános Iskola),47.5391245,21.6190899,"structured: {'street': 'Ibolya utca 3', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4027'}"
Debrecen|018|Debrecen|4026|Vénkert utca 2. (Kereskedelmi Szakközépisk.),47.537223,21.6135587,"structured: {'street': 'Vénkert utca 2', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4026'}"
Debrecen|018|Debrecen|4026|Hunyadi János u 1-3 (Hotel Lycium Kölcsey Közp.),47.5339906,21.6221439,"structured: {'street': 'Hunyadi János utca 1-3', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4026'}"
Debrecen|018|Debrecen|4028|Kardos Albert utca 24. (Általános Iskola),47.5467091,21.6301699,"structured: {'street': 'Kardos Albert utca 24', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4028'}"
Debrecen|018|Debrecen|4028|Zákány utca 5. (Általános Iskola),47.5461951,21.6398533,"structured: {'street': 'Zákány utca 5', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4028'}"
Debrecen|018|Debrecen|4002|Mezőgazdász utca 1. (Balásházy Középiskola),47.5941701,21.6420345,"structured: {'street': 'Mezőgazdász utca 1', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4002'}"
Debrecen|018|Debrecen|4032|Kardos Albert utca 24. (Általános Iskola),47.5467091,21.6301699,"structured: {'street': 'Kardos Albert utca 24', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4032'}"
Debrecen|018|Debrecen|4225|Józsakert utca 9. (Általános Iskola),47.6009475,21.5868999,"structured: {'street': 'Józsakert utca 9', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4225'}"
Debrecen|018|Debrecen|4032|Böszörményi út 150. (Általános Iskola),47.5577471,21.6050898,"structured: {'street': 'Böszörményi út 150', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4032'}"
Debrecen|018|Debrecen|4225|Alsójózsai utca 13. (Óvoda),47.6019286,21.5983791,"structured: {'street': 'Alsójózsai utca 13', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4225'}"
Debrecen|018|Debrecen|4026|Ibolya u. 3. (Általános Iskola),47.5391245,21.6190899,"structured: {'street': 'Ibolya utca 3', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4026'}"
Debrecen|018|Debrecen|4029|Csapó utca 29-35. (Vegyipari Szakgimnázium),47.5368787,21.6374444,"structured: {'street': 'Csapó utca 29-35', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4029'}"
Debrecen|018|Debrecen|4032|Thomas Mann utca 16. (Szent László Gimnázium),47.5450421,21.617554,"structured: {'street': 'Thomas Mann utca 16', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4032'}"
Debrecen|018|Debrecen|4032|Jerikó utca 17-21. (Beregszászi Szakközépiskola),47.5450393,21.6148976,"structured: {'street': 'Jerikó utca 17-21', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4032'}"
Debrecen|018|Debrecen|4027|Jerikó utca 17-21. (Beregszászi Szakközépiskola),47.5450393,21.6148976,"structured: {'street': 'Jerikó utca 17-21', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4027'}"
Debrecen|018|Debrecen|4032|Bolyai utca 29. (Általános Iskola),47.5492609,21.6136863,"structured: {'street': 'Bolyai utca 29', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4032'}"
Debrecen|018|Debrecen|4032|Thomas Mann utca 45. (VSZSZ Idősek Klubja),47.5454594,21.6181617,"structured: {'street': 'Thomas Mann utca 45', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4032'}"
Debrecen|018|Debrecen|4002|Kalász utca 1. (Ondód Közösségi Ház),47.5366117,21.4903059,"structured: {'street': 'Kalász utca 1', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4002'}"
Debrecen|018|Debrecen|4063|Kastélykert utca 39. (Közösségi ház),47.5792277,21.4836582,"structured: {'street': 'Kastélykert utca 39', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4063'}"
Debrecen|018|Debrecen|4002|Napraforgó utca 16. (Közösségi ház),47.554195,21.5442761,"structured: {'street': 'Napraforgó utca 16', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4002'}"
Debrecen|018|Debrecen|4002|Babits Mihály utca 2-4. (Óvoda),47.5457542,21.6038659,"structured: {'street': 'Babits Mihály utca 2-4', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4002'}"
Debrecen|018|Debrecen|4032|Tessedik Sámuel utca 218. (Óvoda),47.548567,21.5983173,"structured: {'street': 'Tessedik Sámuel utca 218', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4032'}"
Debrecen|018|Debrecen|4032|Martonfalvi utca 21-23. (Óvoda),47.5533575,21.6175095,"structured: {'street': 'Martonfalvi utca 21-23', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4032'}"
Debrecen|018|Debrecen|4032|Nagyerdei krt. 82. (DE Zeneművészeti Kar),47.551188,21.6222051,"structured: {'street': 'Nagyerdei körút 82', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4032'}"
Debrecen|018|Debrecen|4225|Felsőjózsai utca 7. (Családsegítő Központ),47.5978718,21.5598501,"structured: {'street': 'Felsőjózsai utca 7', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4225'}"
Debrecen|018|Debrecen|4225|Rózsavölgy utca 23. (Általános Iskola),47.5950371,21.5457999,"structured: {'street': 'Rózsavölgy utca 23', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4225'}"
Debrecen|018|Debrecen|4225|Gönczy Pál utca 1-3. (Általános Iskola),47.5985566,21.5753196,"structured: {'street': 'Gönczy Pál utca 1-3', 'city': 'Debrecen', 'country': 'Hungary', 'postalcode': '4225'}"
Nyíregyháza|119|Nyíregyháza|4400|Körte utca 39. (Búzaszem Óvoda Aranykörte tagint.),47.9628332,21.7156072,"structured: {'street': 'Körte utca 39', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4400'}"
Nyíregyháza|119|Nyíregyháza|4400|Epreskert utca 64. (Krúdy Gyula Gimn.),47.9638027,21.7166138,"structured: {'street': 'Epreskert utca 64', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4400'}"
Nyíregyháza|119|Nyíregyháza|4400|Kálvin tér 13. (Jókai M. Ref. Ált. Isk.),47.9546086,21.7138236,"structured: {'street': 'Kálvin tér 13', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4400'}"
Nyíregyháza|119|Nyíregyháza|4400|Etel köz 13. (Gyermekmosoly tagintézmény),47.9721618,21.7203355,"structured: {'street': 'Etel köz 13', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4400'}"
Nyíregyháza|119|Nyíregyháza|4400|Árok utca 53. (Inczédy Gy. Középiskola),47.9627094,21.7036721,"structured: {'street': 'Árok utca 53', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4400'}"
Nyíregyháza|119|Nyíregyháza|4400|Árok u. 17. (Bem J. Ált. Isk. Kazinczy F. tagint.),47.9615109,21.7073869,"structured: {'street': 'Árok utca 17', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4400'}"
Nyíregyháza|119|Nyíregyháza|4400|Városmajor utca 4. (Széchenyi I.Szakközép Isk),47.9656935,21.7047301,"structured: {'street': 'Városmajor utca 4', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4400'}"
Nyíregyháza|119|Nyíregyháza|4400|Búza utca 7-17. (Búzaszem Nyugati Óvoda),47.9572493,21.7088937,"structured: {'street': 'Búza utca 7-17', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4400'}"
Nyíregyháza|119|Nyíregyháza|4400|Városmajor utca 4. (Széchenyi I. Szakközép Isk.),47.9656935,21.7047301,"structured: {'street': 'Városmajor utca 4', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4400'}"
Nyíregyháza|119|Nyíregyháza|4400|Stadion utca 32/A. (Napsugár tagintézmény),47.9670948,21.7114674,"structured: {'street': 'Stadion utca 32/A.', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4400'}"
Nyíregyháza|119|Nyíregyháza|4400|Sóstói út 2-4.(Debreceni Egyetem Egészségügyi Kar),47.9666521,21.713999,"structured: {'street': 'Sóstói út 2-4', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4400'}"
Nyíregyháza|119|Nyíregyháza|4431|Kemecsei út 28. (Kálvineum Idősek Otthona),48.0120357,21.7382523,"structured: {'street': 'Kemecsei út 28', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4431'}"
Nyíregyháza|119|Nyíregyháza|4431|Blaha Lujza sétány 15. (Hotel Dzsungel),48.0014135,21.7273949,"structured: {'street': 'Blaha Lujza sétány 15', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4431'}"
Nyíregyháza|119|Nyíregyháza|4481|Igrice utca 6. (Szabó Lőrinc tagint.),48.0128018,21.7463771,"structured: {'street': 'Igrice utca 6', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4481'}"
Nyíregyháza|119|Nyíregyháza|4481|Jázmin utca 10. (Nyitnikék tagintézmény),48.0024263,21.7418861,"structured: {'street': 'Jázmin utca 10', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4481'}"
Nyíregyháza|119|Nyíregyháza|4400|Repülőtér utca 1. (Tréner Kft.),47.9792029,21.6896933,"structured: {'street': 'Repülőtér utca 1', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4400'}"
Nyíregyháza|119|Nyíregyháza|4400|Kollégium utca 54. (Szőlőskerti tagint.),48.0231602,21.6952751,"structured: {'street': 'Kollégium utca 54', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4400'}"
Nyíregyháza|119|Nyíregyháza|4432|Kollégium utca 54. (Szőlőskerti tagint.),48.0231602,21.6952751,"structured: {'street': 'Kollégium utca 54', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4432'}"
Nyíregyháza|119|Nyíregyháza|4432|Tölgyes utca 11. (Szivárvány Idősek Otthona),48.0032966,21.7102819,"structured: {'street': 'Tölgyes utca 11', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4432'}"
Nyíregyháza|119|Nyíregyháza|4400|Széchenyi utca 29-33. (Zrínyi I. Gimn. és Koll.),47.9513217,21.7067517,"structured: {'street': 'Széchenyi utca 29-33', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4400'}"
Nyíregyháza|119|Nyíregyháza|4400|Kereszt utca 8. (Gyermekek Háza Déli Óvoda),47.9509958,21.717571,"structured: {'street': 'Kereszt utca 8', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4400'}"
Nyíregyháza|119|Nyíregyháza|4400|Madách utca 13. (Göllesz V.Spec.SzakIsk),47.9494952,21.7071706,"structured: {'street': 'Madách utca 13', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4400'}"
Nyíregyháza|119|Nyíregyháza|4400|Kiss Ernő utca 8. (Vasvári Pál Gimn.),47.9492778,21.7110065,"structured: {'street': 'Kiss Ernő utca 8', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4400'}"
Nyíregyháza|119|Nyíregyháza|4400|Madách utca 13. (Göllesz V.Spec.Szakisk.),47.9494952,21.7071706,"structured: {'street': 'Madách utca 13', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4400'}"
Nyíregyháza|119|Nyíregyháza|4400|Vécsey köz 27. (Vécsey Károly tagintézmény),47.9444918,21.7141596,"structured: {'street': 'Vécsey köz 27', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4400'}"
Nyíregyháza|119|Nyíregyháza|4400|Árpád utca 52-58. (Kincskereső tagint.),47.9454032,21.7104615,"structured: {'street': 'Árpád utca 52-58', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4400'}"
Nyíregyháza|119|Nyíregyháza|4400|Virág utca 65. (Móricz Zs. Ált. Isk.),47.9449633,21.7171233,"structured: {'street': 'Virág utca 65', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4400'}"
Nyíregyháza|119|Nyíregyháza|4400|Szent I. utca 17. (Evang.Kossuth L.Gimn.),47.9499217,21.7308036,utca fallback
Nyíregyháza|119|Nyíregyháza|4400|Honvéd utca 41. (Alvégesi Műv.Ház),47.9457398,21.7243798,"structured: {'street': 'Honvéd utca 41', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4400'}"
Nyíregyháza|119|Nyíregyháza|4400|Kert köz 8. (Tündérkert Keleti Óvoda),47.9466414,21.7284824,"structured: {'street': 'Kert köz 8', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4400'}"
Nyíregyháza|119|Nyíregyháza|4400|Család utca 11. (Zay Anna Eü. Gimn.),47.9541129,21.7369036,"structured: {'street': 'Család utca 11', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4400'}"
Nyíregyháza|119|Nyíregyháza|4400|Henger sor 8. (Faipari Tanműhely),47.965684,21.7304722,"structured: {'street': 'Henger sor 8', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4400'}"
Nyíregyháza|119|Nyíregyháza|4400|Család utca 11. (Zay Anna Eü.Gimn.),47.9541129,21.7369036,"structured: {'street': 'Család utca 11', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4400'}"
Nyíregyháza|119|Nyíregyháza|4400|Könyök utca 1/A. (Kertvárosi tagintézmény),47.9502912,21.6833858,"structured: {'street': 'Könyök utca 1/A.', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4400'}"
Nyíregyháza|119|Nyíregyháza|4400|Csendes utca 2. (Vajdabokori Művelődési Ház),47.9632379,21.6140139,"structured: {'street': 'Csendes utca 2', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4400'}"
Nyíregyháza|119|Nyíregyháza|4400|Dugonics utca 10-12. (Wesselényi M. Középiskola),47.9491647,21.6968457,"structured: {'street': 'Dugonics utca 10-12', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4400'}"
Nyíregyháza|119|Nyíregyháza|4400|Huszár tér 5. (Görögkat.Óvoda és Ált. Isk.),47.9402793,21.7064739,"structured: {'street': 'Huszár tér 5', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4400'}"
Nyíregyháza|119|Nyíregyháza|4400|Bokréta utca 22. (Térségi Hull. Gazd. Kft.),47.9414742,21.6911053,"structured: {'street': 'Bokréta utca 22', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4400'}"
Nyíregyháza|119|Nyíregyháza|4400|Tüzér utca 2-4. (Városüz.Vagyonkez. Kft.),47.951273,21.7409551,"structured: {'street': 'Tüzér utca 2-4', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4400'}"
Nyíregyháza|119|Nyíregyháza|4400|Tünde u. 2. (Gyermekek Háza Déli Óvoda Telephely),47.9377148,21.7227987,"structured: {'street': 'Tünde utca 2', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4400'}"
Nyíregyháza|119|Nyíregyháza|4405|Koszorú utca 10. (ÉFOÉSZ),47.9243139,21.7344328,"structured: {'street': 'Koszorú utca 10', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4405'}"
Nyíregyháza|119|Nyíregyháza|4405|Koszorú utca 10. (Tündérkert Óvoda telephelye),47.9243139,21.7344328,"structured: {'street': 'Koszorú utca 10', 'city': 'Nyíregyháza', 'country': 'Hungary', 'postalcode': '4405'}"
